,timestamp,Temp,00010_surface_cd,site_no,Cond,00095_surface_cd,DOpct,00300_surface_cd,pH,00400_surface_cd,Turb,63680_surface_cd,Sal,90860_surface
0,2024-01-01 05:00:00+00:00,3.6,P,1372043,195,P,13.1,P,8.1,P,27.6,P,0.1,P
1,2024-01-01 05:15:00+00:00,3.6,P,1372043,192,P,13.1,P,8.1,P,26.2,P,0.1,P
2,2024-01-01 05:30:00+00:00,3.6,P,1372043,192,P,13.1,P,8.1,P,30.4,P,0.1,P
3,2024-01-01 05:45:00+00:00,3.6,P,1372043,194,P,13.1,P,8.1,P,29.6,P,0.1,P
4,2024-01-01 06:00:00+00:00,3.6,P,1372043,193,P,13.1,P,8.1,P,30.8,P,0.1,P
5,2024-01-01 06:15:00+00:00,3.6,P,1372043,193,P,13.1,P,8.1,P,29.6,P,0.1,P
6,2024-01-01 06:30:00+00:00,3.6,P,1372043,193,P,13.1,P,8.1,P,29.2,P,0.1,P
7,2024-01-01 06:45:00+00:00,3.7,P,1372043,195,P,13.1,P,8.1,P,30.6,P,0.1,P
8,2024-01-01 07:00:00+00:00,3.6,P,1372043,195,P,13.1,P,8.1,P,31,P,0.1,P
9,2024-01-01 07:15:00+00:00,3.6,P,1372043,194,P,13.1,P,8.1,P,35.6,P,0.1,P
10,2024-01-01 07:30:00+00:00,3.6,P,1372043,194,P,13.1,P,8.1,P,34.7,P,0.1,P
11,2024-01-01 07:45:00+00:00,3.6,P,1372043,193,P,13.1,P,8.1,P,33.4,P,0.1,P
12,2024-01-01 08:00:00+00:00,3.6,P,1372043,193,P,13.1,P,8.1,P,33.8,P,0.1,P
13,2024-01-01 08:15:00+00:00,3.6,P,1372043,193,P,13.1,P,8.1,P,32.8,P,0.1,P
14,2024-01-01 08:30:00+00:00,3.6,P,1372043,193,P,13.1,P,8.1,P,31.4,P,0.1,P
15,2024-01-01 08:45:00+00:00,3.6,P,1372043,192,P,13.1,P,8.1,P,31.2,P,0.1,P
16,2024-01-01 09:00:00+00:00,3.6,P,1372043,192,P,13.1,P,8.1,P,30.2,P,0.1,P
17,2024-01-01 09:15:00+00:00,3.6,P,1372043,192,P,13.1,P,8.1,P,30.7,P,0.1,P
18,2024-01-01 09:30:00+00:00,3.5,P,1372043,192,P,13.1,P,8.1,P,31.5,P,0.1,P
19,2024-01-01 09:45:00+00:00,3.5,P,1372043,192,P,13.1,P,8.1,P,27.6,P,0.1,P
20,2024-01-01 10:00:00+00:00,3.5,P,1372043,191,P,13.1,P,8.1,P,28.9,P,0.1,P
21,2024-01-01 10:15:00+00:00,3.5,P,1372043,191,P,13.1,P,8.1,P,24.4,P,0.1,P
22,2024-01-01 10:30:00+00:00,3.5,P,1372043,192,P,13.1,P,8.1,P,28.5,P,0.1,P
23,2024-01-01 10:45:00+00:00,3.6,P,1372043,192,P,13.1,P,8.1,P,24.6,P,0.1,P
24,2024-01-01 11:00:00+00:00,3.5,P,1372043,195,P,13,P,8.1,P,26,P,0.1,P
25,2024-01-01 11:15:00+00:00,3.5,P,1372043,196,P,13,P,8.1,P,28.6,P,0.1,P
26,2024-01-01 11:30:00+00:00,3.6,P,1372043,196,P,13,P,8.1,P,27.9,P,0.1,P
27,2024-01-01 11:45:00+00:00,3.6,P,1372043,195,P,13.1,P,8.1,P,28,P,0.1,P
28,2024-01-01 12:00:00+00:00,3.6,P,1372043,198,P,12.9,P,8.1,P,24,P,0.1,P
29,2024-01-01 12:15:00+00:00,3.6,P,1372043,196,P,13,P,8.1,P,29.5,P,0.1,P
30,2024-01-01 12:30:00+00:00,3.6,P,1372043,194,P,13,P,8.1,P,28,P,0.1,P
31,2024-01-01 12:45:00+00:00,3.6,P,1372043,195,P,13,P,8.1,P,29.2,P,0.1,P
32,2024-01-01 13:00:00+00:00,3.6,P,1372043,195,P,13,P,8.1,P,30.8,P,0.1,P
33,2024-01-01 13:15:00+00:00,3.7,P,1372043,197,P,13,P,8.1,P,27.7,P,0.1,P
34,2024-01-01 13:30:00+00:00,3.6,P,1372043,196,P,13,P,8.1,P,23.2,P,0.1,P
35,2024-01-01 13:45:00+00:00,3.8,P,1372043,205,P,12.9,P,8,P,24.8,P,0.1,P
36,2024-01-01 14:00:00+00:00,3.7,P,1372043,199,P,13,P,8,P,26.1,P,0.1,P
37,2024-01-01 14:15:00+00:00,3.7,P,1372043,202,P,13,P,8,P,22.8,P,0.1,P
38,2024-01-01 14:30:00+00:00,3.8,P,1372043,208,P,12.9,P,8,P,24.1,P,0.1,P
39,2024-01-01 14:45:00+00:00,3.7,P,1372043,202,P,13,P,8,P,25.4,P,0.1,P
40,2024-01-01 15:00:00+00:00,3.8,P,1372043,206,P,12.9,P,8,P,23.6,P,0.1,P
41,2024-01-01 15:15:00+00:00,3.8,P,1372043,208,P,12.9,P,8,P,22.3,P,0.1,P
42,2024-01-01 15:30:00+00:00,3.8,P,1372043,202,P,13,P,8,P,22.9,P,0.1,P
43,2024-01-01 15:45:00+00:00,3.8,P,1372043,204,P,13,P,8,P,23.2,P,0.1,P
44,2024-01-01 16:00:00+00:00,3.8,P,1372043,200,P,13,P,8,P,23.4,P,0.1,P
45,2024-01-01 16:15:00+00:00,3.9,P,1372043,196,P,13,P,8,P,24.6,P,0.1,P
46,2024-01-01 16:30:00+00:00,3.9,P,1372043,194,P,13.1,P,8.1,P,24.4,P,0.1,P
47,2024-01-01 16:45:00+00:00,3.9,P,1372043,191,P,13.1,P,8.1,P,24.7,P,0.1,P
48,2024-01-01 17:00:00+00:00,3.8,P,1372043,190,P,13.1,P,8.1,P,24.4,P,0.1,P
49,2024-01-01 17:15:00+00:00,3.8,P,1372043,191,P,13.1,P,8.1,P,24.2,P,0.1,P
50,2024-01-01 17:30:00+00:00,3.9,P,1372043,192,P,13.1,P,8.1,P,26.8,P,0.1,P
51,2024-01-01 17:45:00+00:00,3.9,P,1372043,193,P,13.1,P,8.1,P,26.9,P,0.1,P
52,2024-01-01 18:00:00+00:00,3.8,P,1372043,193,P,13.1,P,8.1,P,26.3,P,0.1,P
53,2024-01-01 18:15:00+00:00,3.8,P,1372043,194,P,13.1,P,8.1,P,26.4,P,0.1,P
54,2024-01-01 18:30:00+00:00,3.8,P,1372043,196,P,13.1,P,8.1,P,26.5,P,0.1,P
55,2024-01-01 18:45:00+00:00,3.8,P,1372043,196,P,13.1,P,8.1,P,29.8,P,0.1,P
56,2024-01-01 19:00:00+00:00,3.8,P,1372043,195,P,13.1,P,8.1,P,28,P,0.1,P
57,2024-01-01 19:15:00+00:00,3.8,P,1372043,194,P,13.1,P,8.1,P,29.1,P,0.1,P
58,2024-01-01 19:30:00+00:00,3.7,P,1372043,194,P,13.1,P,8.1,P,28,P,0.1,P
59,2024-01-01 19:45:00+00:00,3.7,P,1372043,194,P,13.1,P,8.1,P,27.6,P,0.1,P
60,2024-01-01 20:00:00+00:00,3.7,P,1372043,193,P,13.1,P,8.1,P,29.2,P,0.1,P
61,2024-01-01 20:15:00+00:00,3.7,P,1372043,193,P,13.1,P,8.1,P,29.8,P,0.1,P
62,2024-01-01 20:30:00+00:00,3.7,P,1372043,192,P,13.1,P,8.1,P,27.3,P,0.1,P
63,2024-01-01 20:45:00+00:00,3.7,P,1372043,192,P,13.1,P,8.1,P,30.5,P,0.1,P
64,2024-01-01 21:00:00+00:00,3.7,P,1372043,192,P,13.1,P,8.1,P,25.6,P,0.1,P
65,2024-01-01 21:15:00+00:00,3.7,P,1372043,192,P,13.1,P,8.1,P,28.4,P,0.1,P
66,2024-01-01 21:30:00+00:00,3.7,P,1372043,192,P,13.1,P,8.1,P,27.6,P,0.1,P
67,2024-01-01 21:45:00+00:00,3.7,P,1372043,192,P,13.1,P,8.1,P,28.2,P,0.1,P
68,2024-01-01 22:00:00+00:00,3.6,P,1372043,191,P,13.1,P,8.1,P,26,P,0.1,P
69,2024-01-01 22:15:00+00:00,3.6,P,1372043,191,P,13.1,P,8.1,P,25.4,P,0.1,P
70,2024-01-01 22:30:00+00:00,3.6,P,1372043,192,P,13.1,P,8.1,P,32.2,P,0.1,P
71,2024-01-01 22:45:00+00:00,3.6,P,1372043,192,P,13,P,8.1,P,24,P,0.1,P
72,2024-01-01 23:00:00+00:00,3.6,P,1372043,194,P,13,P,8.1,P,24.9,P,0.1,P
73,2024-01-01 23:15:00+00:00,3.6,P,1372043,197,P,13,P,8.1,P,27.3,P,0.1,P
74,2024-01-01 23:30:00+00:00,3.6,P,1372043,197,P,13,P,8.1,P,29.9,P,0.1,P
75,2024-01-01 23:45:00+00:00,3.7,P,1372043,196,P,13,P,8.1,P,27.1,P,0.1,P
76,2024-01-02 00:00:00+00:00,3.6,P,1372043,195,P,13,P,8.1,P,26.2,P,0.1,P
77,2024-01-02 00:15:00+00:00,3.7,P,1372043,196,P,13,P,8.1,P,24.5,P,0.1,P
78,2024-01-02 00:30:00+00:00,3.7,P,1372043,195,P,13,P,8.1,P,29.1,P,0.1,P
79,2024-01-02 00:45:00+00:00,3.7,P,1372043,195,P,13,P,8.1,P,32.3,P,0.1,P
80,2024-01-02 01:00:00+00:00,3.7,P,1372043,195,P,13,P,8.1,P,26.7,P,0.1,P
81,2024-01-02 01:15:00+00:00,3.7,P,1372043,194,P,13,P,8.1,P,26.5,P,0.1,P
82,2024-01-02 01:30:00+00:00,3.7,P,1372043,197,P,13,P,8,P,26.3,P,0.1,P
83,2024-01-02 01:45:00+00:00,3.7,P,1372043,199,P,13,P,8,P,23.1,P,0.1,P
84,2024-01-02 02:00:00+00:00,3.7,P,1372043,196,P,13,P,8.1,P,25.2,P,0.1,P
85,2024-01-02 02:15:00+00:00,3.8,P,1372043,203,P,12.9,P,8,P,25.7,P,0.1,P
86,2024-01-02 02:30:00+00:00,3.7,P,1372043,197,P,13,P,8,P,23.8,P,0.1,P
87,2024-01-02 02:45:00+00:00,3.7,P,1372043,202,P,13,P,8,P,25.1,P,0.1,P
88,2024-01-02 03:00:00+00:00,3.7,P,1372043,202,P,12.9,P,8,P,29,P,0.1,P
89,2024-01-02 03:15:00+00:00,3.7,P,1372043,200,P,13,P,8,P,24.9,P,0.1,P
90,2024-01-02 03:30:00+00:00,3.7,P,1372043,209,P,12.9,P,8,P,23.9,P,0.1,P
91,2024-01-02 03:45:00+00:00,3.7,P,1372043,204,P,13,P,8,P,23.4,P,0.1,P
92,2024-01-02 04:00:00+00:00,3.6,P,1372043,200,P,13,P,8,P,24.3,P,0.1,P
93,2024-01-02 04:15:00+00:00,3.6,P,1372043,198,P,13,P,8.1,P,27.7,P,0.1,P
94,2024-01-02 04:30:00+00:00,3.6,P,1372043,199,P,13,P,8,P,25.1,P,0.1,P
95,2024-01-02 04:45:00+00:00,3.6,P,1372043,201,P,13,P,8,P,23.6,P,0.1,P
96,2024-01-02 05:00:00+00:00,3.6,P,1372043,204,P,13,P,8,P,22.4,P,0.1,P
97,2024-01-02 05:15:00+00:00,3.5,P,1372043,199,P,13,P,8,P,24.3,P,0.1,P
98,2024-01-02 05:30:00+00:00,3.5,P,1372043,196,P,13.1,P,8,P,23,P,0.1,P
99,2024-01-02 05:45:00+00:00,3.5,P,1372043,196,P,13.1,P,8.1,P,25,P,0.1,P
100,2024-01-02 06:00:00+00:00,3.5,P,1372043,197,P,13,P,8.1,P,25.6,P,0.1,P
101,2024-01-02 06:15:00+00:00,3.5,P,1372043,197,P,13,P,8,P,25.5,P,0.1,P
102,2024-01-02 06:30:00+00:00,3.5,P,1372043,197,P,13,P,8,P,26.7,P,0.1,P
103,2024-01-02 06:45:00+00:00,3.6,P,1372043,199,P,13,P,8.1,P,24.9,P,0.1,P
104,2024-01-02 07:00:00+00:00,3.6,P,1372043,198,P,13,P,8.1,P,24.8,P,0.1,P
105,2024-01-02 07:15:00+00:00,3.6,P,1372043,197,P,13,P,8.1,P,24.5,P,0.1,P
106,2024-01-02 07:30:00+00:00,3.6,P,1372043,197,P,13.1,P,8.1,P,25.3,P,0.1,P
107,2024-01-02 07:45:00+00:00,3.6,P,1372043,197,P,13.1,P,8.1,P,26.1,P,0.1,P
108,2024-01-02 08:00:00+00:00,3.5,P,1372043,198,P,13.1,P,8.1,P,24,P,0.1,P
109,2024-01-02 08:15:00+00:00,3.6,P,1372043,198,P,13.1,P,8.1,P,25,P,0.1,P
110,2024-01-02 08:30:00+00:00,3.6,P,1372043,197,P,13.1,P,8.1,P,24.5,P,0.1,P
111,2024-01-02 08:45:00+00:00,3.6,P,1372043,196,P,13.1,P,8.1,P,24.6,P,0.1,P
112,2024-01-02 09:00:00+00:00,3.5,P,1372043,196,P,13.1,P,8.1,P,28.4,P,0.1,P
113,2024-01-02 09:15:00+00:00,3.5,P,1372043,195,P,13.1,P,8.1,P,24.9,P,0.1,P
114,2024-01-02 09:30:00+00:00,3.5,P,1372043,195,P,13.1,P,8.1,P,25.6,P,0.1,P
115,2024-01-02 09:45:00+00:00,3.5,P,1372043,194,P,13.1,P,8.1,P,26.1,P,0.1,P
116,2024-01-02 10:00:00+00:00,3.5,P,1372043,194,P,13.1,P,8.1,P,25.5,P,0.1,P
117,2024-01-02 10:15:00+00:00,3.5,P,1372043,193,P,13.1,P,8.1,P,23.4,P,0.1,P
118,2024-01-02 10:30:00+00:00,3.5,P,1372043,193,P,13.1,P,8.1,P,26.5,P,0.1,P
119,2024-01-02 10:45:00+00:00,3.5,P,1372043,193,P,13.1,P,8.1,P,24.4,P,0.1,P
120,2024-01-02 11:00:00+00:00,3.5,P,1372043,193,P,13.1,P,8.1,P,24.2,P,0.1,P
121,2024-01-02 11:15:00+00:00,3.5,P,1372043,193,P,13.1,P,8.1,P,22.9,P,0.1,P
122,2024-01-02 11:30:00+00:00,3.5,P,1372043,193,P,13,P,8.1,P,23.6,P,0.1,P
123,2024-01-02 11:45:00+00:00,3.5,P,1372043,195,P,13,P,8.1,P,,,0.1,P
124,2024-01-02 12:00:00+00:00,3.5,P,1372043,197,P,13,P,8.1,P,39.3,P,0.1,P
125,2024-01-02 12:15:00+00:00,3.5,P,1372043,198,P,13,P,8.1,P,30.5,P,0.1,P
126,2024-01-02 12:30:00+00:00,3.5,P,1372043,198,P,13,P,8.1,P,24.3,P,0.1,P
127,2024-01-02 12:45:00+00:00,3.5,P,1372043,198,P,13,P,8.1,P,25.1,P,0.1,P
128,2024-01-02 13:00:00+00:00,3.5,P,1372043,197,P,13,P,8.1,P,22.5,P,0.1,P
129,2024-01-02 13:15:00+00:00,3.5,P,1372043,197,P,13,P,8.1,P,20.6,P,0.1,P
130,2024-01-02 13:30:00+00:00,3.5,P,1372043,198,P,13,P,8.1,P,22.4,P,0.1,P
131,2024-01-02 13:45:00+00:00,3.5,P,1372043,198,P,13,P,8.1,P,22.4,P,0.1,P
132,2024-01-02 14:00:00+00:00,3.6,P,1372043,200,P,13,P,8,P,21.8,P,0.1,P
133,2024-01-02 14:15:00+00:00,3.6,P,1372043,206,P,12.9,P,8,P,22.1,P,0.1,P
134,2024-01-02 14:30:00+00:00,3.6,P,1372043,203,P,12.9,P,8,P,36,P,0.1,P
135,2024-01-02 14:45:00+00:00,3.6,P,1372043,206,P,12.9,P,8,P,26.3,P,0.1,P
136,2024-01-02 15:00:00+00:00,3.6,P,1372043,206,P,13,P,8,P,22.5,P,0.1,P
137,2024-01-02 15:15:00+00:00,3.7,P,1372043,207,P,12.9,P,8,P,21.7,P,0.1,P
138,2024-01-02 15:30:00+00:00,3.7,P,1372043,204,P,13,P,8,P,20.1,P,0.1,P
139,2024-01-02 15:45:00+00:00,3.8,P,1372043,210,P,12.9,P,8,P,20.4,P,0.1,P
140,2024-01-02 16:00:00+00:00,3.8,P,1372043,209,P,12.9,P,8,P,21.3,P,0.1,P
141,2024-01-02 16:15:00+00:00,3.8,P,1372043,209,P,13,P,8,P,19.5,P,0.1,P
142,2024-01-02 16:30:00+00:00,3.8,P,1372043,201,P,13,P,8,P,19.9,P,0.1,P
143,2024-01-02 16:45:00+00:00,3.8,P,1372043,203,P,13,P,8,P,20.1,P,0.1,P
144,2024-01-02 17:00:00+00:00,3.8,P,1372043,197,P,13.1,P,8,P,20.4,P,0.1,P
145,2024-01-02 17:15:00+00:00,3.7,P,1372043,196,P,13.1,P,8,P,20.3,P,0.1,P
146,2024-01-02 17:30:00+00:00,3.8,P,1372043,197,P,13.1,P,8,P,21.5,P,0.1,P
147,2024-01-02 17:45:00+00:00,3.7,P,1372043,196,P,13.1,P,8,P,21.2,P,0.1,P
148,2024-01-02 18:00:00+00:00,3.8,P,1372043,197,P,13,P,8,P,21.2,P,0.1,P
149,2024-01-02 18:15:00+00:00,3.8,P,1372043,198,P,13,P,8,P,22.6,P,0.1,P
150,2024-01-02 18:30:00+00:00,3.7,P,1372043,198,P,13,P,8,P,23.4,P,0.1,P
151,2024-01-02 18:45:00+00:00,3.7,P,1372043,198,P,13,P,8,P,23.1,P,0.1,P
152,2024-01-02 19:00:00+00:00,3.7,P,1372043,198,P,13.1,P,8,P,22.3,P,0.1,P
153,2024-01-02 19:15:00+00:00,3.7,P,1372043,200,P,13.1,P,8.1,P,20.5,P,0.1,P
154,2024-01-02 19:30:00+00:00,3.7,P,1372043,200,P,13.1,P,8.1,P,22.8,P,0.1,P
155,2024-01-02 19:45:00+00:00,3.7,P,1372043,200,P,13.1,P,8.1,P,25,P,0.1,P
156,2024-01-02 20:00:00+00:00,3.7,P,1372043,199,P,13.1,P,8.1,P,24.7,P,0.1,P
157,2024-01-02 20:15:00+00:00,3.7,P,1372043,199,P,13.1,P,8.1,P,23.8,P,0.1,P
158,2024-01-02 20:30:00+00:00,3.7,P,1372043,199,P,13,P,8.1,P,23.3,P,0.1,P
159,2024-01-02 20:45:00+00:00,3.7,P,1372043,198,P,13,P,8.1,P,23.6,P,0.1,P
160,2024-01-02 21:00:00+00:00,3.7,P,1372043,198,P,13,P,8.1,P,22.4,P,0.1,P
161,2024-01-02 21:15:00+00:00,3.7,P,1372043,198,P,13,P,8.1,P,23.7,P,0.1,P
162,2024-01-02 21:30:00+00:00,3.7,P,1372043,198,P,13,P,8.1,P,23.1,P,0.1,P
163,2024-01-02 21:45:00+00:00,3.7,P,1372043,197,P,13,P,8.1,P,22.6,P,0.1,P
164,2024-01-02 22:00:00+00:00,3.7,P,1372043,197,P,13,P,8.1,P,21.9,P,0.1,P
165,2024-01-02 22:15:00+00:00,3.7,P,1372043,197,P,13,P,8.1,P,29,P,0.1,P
166,2024-01-02 22:30:00+00:00,3.6,P,1372043,196,P,13,P,8.1,P,19.1,P,0.1,P
167,2024-01-02 22:45:00+00:00,3.7,P,1372043,197,P,13,P,8.1,P,20.1,P,0.1,P
168,2024-01-02 23:00:00+00:00,3.7,P,1372043,197,P,13,P,8.1,P,20.8,P,0.1,P
169,2024-01-02 23:15:00+00:00,3.6,P,1372043,198,P,13,P,8.1,P,20,P,0.1,P
170,2024-01-02 23:30:00+00:00,3.6,P,1372043,199,P,13,P,8.1,P,19.3,P,0.1,P
171,2024-01-02 23:45:00+00:00,3.6,P,1372043,199,P,13,P,8.1,P,21.2,P,0.1,P
172,2024-01-03 00:00:00+00:00,3.6,P,1372043,200,P,13,P,8.1,P,19.7,P,0.1,P
173,2024-01-03 00:15:00+00:00,3.6,P,1372043,201,P,13,P,8.1,P,21.3,P,0.1,P
174,2024-01-03 00:30:00+00:00,3.6,P,1372043,201,P,12.9,P,8.1,P,21,P,0.1,P
175,2024-01-03 00:45:00+00:00,3.6,P,1372043,201,P,13,P,8.1,P,20,P,0.1,P
176,2024-01-03 01:00:00+00:00,3.6,P,1372043,201,P,12.9,P,8,P,21.4,P,0.1,P
177,2024-01-03 01:15:00+00:00,3.6,P,1372043,201,P,12.9,P,8,P,25.7,P,0.1,P
178,2024-01-03 01:30:00+00:00,3.7,P,1372043,206,P,12.8,P,8,P,22.2,P,0.1,P
179,2024-01-03 01:45:00+00:00,3.7,P,1372043,204,P,12.8,P,8,P,20.6,P,0.1,P
180,2024-01-03 02:00:00+00:00,3.6,P,1372043,200,P,13,P,8,P,20.2,P,0.1,P
181,2024-01-03 02:15:00+00:00,3.6,P,1372043,204,P,12.9,P,8,P,20.6,P,0.1,P
182,2024-01-03 02:30:00+00:00,3.7,P,1372043,206,P,12.9,P,8,P,19.8,P,0.1,P
183,2024-01-03 02:45:00+00:00,3.6,P,1372043,199,P,13,P,8.1,P,20.3,P,0.1,P
184,2024-01-03 03:00:00+00:00,3.6,P,1372043,201,P,13,P,8,P,19.2,P,0.1,P
185,2024-01-03 03:15:00+00:00,3.6,P,1372043,202,P,12.9,P,8,P,19.5,P,0.1,P
186,2024-01-03 03:30:00+00:00,3.6,P,1372043,205,P,12.9,P,8,P,19,P,0.1,P
187,2024-01-03 03:45:00+00:00,3.6,P,1372043,203,P,12.9,P,8,P,22.2,P,0.1,P
188,2024-01-03 04:00:00+00:00,3.6,P,1372043,204,P,12.9,P,8,P,20.8,P,0.1,P
189,2024-01-03 04:15:00+00:00,3.6,P,1372043,202,P,13,P,8,P,20.6,P,0.1,P
190,2024-01-03 04:30:00+00:00,3.6,P,1372043,205,P,12.9,P,8,P,19.3,P,0.1,P
191,2024-01-03 04:45:00+00:00,3.6,P,1372043,205,P,12.9,P,8,P,19,P,0.1,P
192,2024-01-03 05:00:00+00:00,3.6,P,1372043,204,P,12.9,P,8,P,18.6,P,0.1,P
193,2024-01-03 05:15:00+00:00,3.6,P,1372043,210,P,12.9,P,8,P,17,P,0.1,P
194,2024-01-03 05:30:00+00:00,3.6,P,1372043,208,P,12.9,P,8,P,18.2,P,0.1,P
195,2024-01-03 05:45:00+00:00,3.6,P,1372043,206,P,12.9,P,8,P,17.2,P,0.1,P
196,2024-01-03 06:00:00+00:00,3.6,P,1372043,203,P,12.9,P,8,P,18.2,P,0.1,P
197,2024-01-03 06:15:00+00:00,3.6,P,1372043,211,P,12.9,P,8,P,18,P,0.1,P
198,2024-01-03 06:30:00+00:00,3.6,P,1372043,204,P,12.9,P,8,P,18.2,P,0.1,P
199,2024-01-03 06:45:00+00:00,3.6,P,1372043,202,P,12.9,P,8,P,18.6,P,0.1,P
200,2024-01-03 07:00:00+00:00,3.6,P,1372043,201,P,12.9,P,8,P,18.1,P,0.1,P
201,2024-01-03 07:15:00+00:00,3.6,P,1372043,202,P,12.9,P,8,P,20.1,P,0.1,P
202,2024-01-03 07:30:00+00:00,3.6,P,1372043,203,P,12.9,P,8,P,21.4,P,0.1,P
203,2024-01-03 07:45:00+00:00,3.7,P,1372043,203,P,12.9,P,8,P,20.1,P,0.1,P
204,2024-01-03 08:00:00+00:00,3.6,P,1372043,202,P,13,P,8,P,21.4,P,0.1,P
205,2024-01-03 08:15:00+00:00,3.6,P,1372043,203,P,13,P,8.1,P,23.7,P,0.1,P
206,2024-01-03 08:30:00+00:00,3.6,P,1372043,204,P,13,P,8.1,P,22.2,P,0.1,P
207,2024-01-03 08:45:00+00:00,3.6,P,1372043,203,P,13,P,8.1,P,21.5,P,0.1,P
208,2024-01-03 09:00:00+00:00,3.6,P,1372043,202,P,13,P,8.1,P,23.3,P,0.1,P
209,2024-01-03 09:15:00+00:00,3.6,P,1372043,202,P,13,P,8.1,P,21.8,P,0.1,P
210,2024-01-03 09:30:00+00:00,3.6,P,1372043,201,P,13,P,8.1,P,25.5,P,0.1,P
211,2024-01-03 09:45:00+00:00,3.6,P,1372043,201,P,13,P,8.1,P,23.6,P,0.1,P
212,2024-01-03 10:00:00+00:00,3.5,P,1372043,200,P,13,P,8.1,P,23.6,P,0.1,P
213,2024-01-03 10:15:00+00:00,3.5,P,1372043,200,P,13,P,8.1,P,22.7,P,0.1,P
214,2024-01-03 10:30:00+00:00,3.5,P,1372043,200,P,13,P,8.1,P,21.6,P,0.1,P
215,2024-01-03 10:45:00+00:00,3.5,P,1372043,200,P,13,P,8.1,P,22.5,P,0.1,P
216,2024-01-03 11:00:00+00:00,3.5,P,1372043,199,P,13,P,8.1,P,20.9,P,0.1,P
217,2024-01-03 11:15:00+00:00,3.5,P,1372043,199,P,13,P,8.1,P,19.8,P,0.1,P
218,2024-01-03 11:30:00+00:00,3.5,P,1372043,199,P,13,P,8.1,P,19.6,P,0.1,P
219,2024-01-03 11:45:00+00:00,3.5,P,1372043,199,P,13,P,8.1,P,18.4,P,0.1,P
220,2024-01-03 12:00:00+00:00,3.5,P,1372043,200,P,13,P,8.1,P,19.3,P,0.1,P
221,2024-01-03 12:15:00+00:00,3.5,P,1372043,201,P,12.9,P,8.1,P,18.9,P,0.1,P
222,2024-01-03 12:30:00+00:00,3.5,P,1372043,203,P,13,P,8.1,P,20,P,0.1,P
223,2024-01-03 12:45:00+00:00,3.5,P,1372043,202,P,12.9,P,8.1,P,21.1,P,0.1,P
224,2024-01-03 13:00:00+00:00,3.5,P,1372043,202,P,12.9,P,8.1,P,20,P,0.1,P
225,2024-01-03 13:15:00+00:00,3.5,P,1372043,202,P,12.9,P,8.1,P,18.8,P,0.1,P
226,2024-01-03 13:30:00+00:00,3.5,P,1372043,203,P,12.9,P,8,P,18,P,0.1,P
227,2024-01-03 13:45:00+00:00,3.5,P,1372043,203,P,12.9,P,8,P,18.8,P,0.1,P
228,2024-01-03 14:00:00+00:00,3.6,P,1372043,203,P,12.9,P,8,P,19.6,P,0.1,P
229,2024-01-03 14:15:00+00:00,3.6,P,1372043,203,P,12.9,P,8,P,18.4,P,0.1,P
230,2024-01-03 14:30:00+00:00,3.6,P,1372043,203,P,12.9,P,8,P,19.4,P,0.1,P
231,2024-01-03 14:45:00+00:00,3.6,P,1372043,203,P,12.9,P,8,P,18.7,P,0.1,P
232,2024-01-03 15:00:00+00:00,3.7,P,1372043,203,P,12.9,P,8,P,18.1,P,0.1,P
233,2024-01-03 15:15:00+00:00,3.7,P,1372043,203,P,12.9,P,8,P,16,P,0.1,P
234,2024-01-03 15:30:00+00:00,3.7,P,1372043,202,P,12.9,P,8,P,17.6,P,0.1,P
235,2024-01-03 15:45:00+00:00,3.7,P,1372043,204,P,12.9,P,8,P,17.5,P,0.1,P
236,2024-01-03 16:00:00+00:00,3.7,P,1372043,207,P,12.9,P,8,P,16.5,P,0.1,P
237,2024-01-03 16:15:00+00:00,3.8,P,1372043,207,P,12.9,P,8,P,17.7,P,0.1,P
238,2024-01-03 16:30:00+00:00,3.7,P,1372043,205,P,12.9,P,8,P,18,P,0.1,P
239,2024-01-03 16:45:00+00:00,3.7,P,1372043,206,P,12.9,P,8,P,17.7,P,0.1,P
240,2024-01-03 17:00:00+00:00,3.8,P,1372043,209,P,12.9,P,8,P,17.4,P,0.1,P
241,2024-01-03 17:15:00+00:00,3.8,P,1372043,209,P,12.9,P,8,P,16.4,P,0.1,P
242,2024-01-03 17:30:00+00:00,3.7,P,1372043,205,P,12.9,P,8,P,18,P,0.1,P
243,2024-01-03 17:45:00+00:00,3.8,P,1372043,207,P,12.9,P,8,P,18.3,P,0.1,P
244,2024-01-03 18:00:00+00:00,3.7,P,1372043,202,P,12.9,P,8.1,P,16.1,P,0.1,P
245,2024-01-03 18:15:00+00:00,3.7,P,1372043,201,P,13,P,8.1,P,16.9,P,0.1,P
246,2024-01-03 18:30:00+00:00,3.7,P,1372043,201,P,13,P,8.1,P,25,P,0.1,P
247,2024-01-03 18:45:00+00:00,3.7,P,1372043,202,P,12.9,P,8.1,P,23.4,P,0.1,P
248,2024-01-03 19:00:00+00:00,3.7,P,1372043,202,P,12.9,P,8,P,20.9,P,0.1,P
249,2024-01-03 19:15:00+00:00,3.7,P,1372043,203,P,12.9,P,8.1,P,19.7,P,0.1,P
250,2024-01-03 19:30:00+00:00,3.7,P,1372043,202,P,12.9,P,8.1,P,21,P,0.1,P
251,2024-01-03 19:45:00+00:00,3.7,P,1372043,202,P,13,P,8.1,P,19.6,P,0.1,P
